,0
9635,NEDD8-MDP1
9636,GLT8D2
9637,CXCL1
9638,HNRNPUL2-BSCL2
9639,ITGB8
9640,LRP1B
9641,MYEOV2
9642,SHROOM4
9643,LAGE3
9644,C19ORF44
9645,HOXB5
9646,NAA11
9647,MYPOP
9648,RTP5
9649,PBX4
9650,KRTAP12-2
9651,PLA2R1
9652,NLRC3
9653,PLCZ1
9654,DOPEY1
9655,CTNNAL1
9656,AGBL1
9657,HTR5A
9658,KIAA0195
9659,MMP24
9660,NPC1
9661,TSPAN7
9662,BCL7A
9663,KLHL24
9664,MID1IP1
9665,KCTD18
9666,FAM172A
9667,FBXO9
9668,DEDD
9669,RAB40C
9670,KLHL42
9671,BTBD9
9672,ASB6
9673,CDK16
9674,NAA50
9675,MFHAS1
9676,BTBD1
9677,FBXW9
9678,FBXL14
9679,KLHL15
9680,KLHL9
9681,CCN
9682,PEN
9683,EWG
9684,CG32354
9685,STC
9686,NACP60E
9687,CG30447
9688,TIMM10
9689,NDUFAF4
9690,RAB5B
9691,RHBDD2
9692,SMYD1
9693,ZNF324
9694,RPP25
9695,FBXO28
9696,KIF18B
9697,GMFB
9698,HSPBP1
9699,STXBP1
9700,BCL2L13
9701,AADAT
9702,TXNRD2
9703,GDF5
9704,CACUL1
9705,CLSPN
9706,GTF2A1
9707,POM121
9708,ZSCAN18
9709,ANO5
9710,GXYLT1
9711,WDR54
9712,SSNA1
9713,SLC25A31
9714,DCP1B
9715,VPS39
9716,COA5
9717,SUOX
9718,CAMTA1
9719,GFER
9720,MOCS1
9721,ZNF761
9722,DTYMK
9723,ZNF701
9724,ZNF518B
9725,STK39
9726,CTU1
9727,SPOPL
9728,ZNRF2
9729,CDR2
9730,ENSA
9731,ZCCHC7
9732,COA7
9733,DBF4
9734,ATXN1L
9735,HIVEP1
9736,HOXB9
9737,MNX1
9738,ELMSAN1
9739,ZNF644
9740,ZNF608
9741,KIAA0408
9742,PI4KB
9743,KIAA0930
9744,DENND4A
9745,HIVEP2
9746,FAM65B
9747,FAM13B
9748,FAM53C
9749,CRTC3
9750,CGNL1
9751,CEP95
9752,SIMC1
9753,SAMSN1
9754,CDK17
9755,RASAL2
9756,MAP3K2
9757,RAB11FIP2
9758,SAMD4A
9759,KIF1B
9760,MIEF1
9761,NADK
9762,MICALL1
9763,FRMD6
9764,SNAP23P
9765,EML3
9766,TMEM102
9767,MAP3K4
9768,PRR14L
9769,SCARNA5
9770,SCARNA2
9771,TERC
9772,PTCH2
9773,SCARNA7
9774,SCARNA9
9775,MUC16
9776,SCARNA12
9777,VTRNA1-2
9778,ZNF469
9779,SLMO2-ATP5E
9780,SCARNA17
9781,LOC652276
9782,SNORA8
9783,SNORD116-21
9784,FAT4
9785,HIST1H2BM
9786,PALM2-AKAP2
9787,KIAA0754
9788,HIST1H2BN
9789,RMRP
9790,NBEAL1
9791,BSN
9792,SNORA18
9793,C1QTNF8
9794,CCDC87
9795,ZBED6
9796,SH3GL1P2
9797,ZNF91
9798,VPS13D
9799,SNORA40
9800,MXRA5
9801,CMYA5
9802,PTPRG
9803,KANTR
9804,NFAT5
9805,CCDC144CP
9806,LINC00898
9807,LINC00342
9808,PCDHGB2
9809,POMK
9810,PRUNE2
9811,TSPAN11
9812,FSCN2
9813,ZNF521
9814,TENM3
9815,STARD9
9816,CCSER1
9817,AKAP6
9818,CCDC144B
9819,KIAA1109
9820,MAML2
9821,SETBP1
9822,ZNF407
9823,FLJ42627
9824,SLC26A1
9825,KCNK7
9826,DIAPH2
9827,CDHR5
9828,SMG1P3
9829,MYO9A
9830,ZNRF2P1
9831,GLUD1P3
9832,TTBK2
9833,PSD3
9834,ZNF79
9835,EVC
9836,SMG1P1
9837,NYAP2
9838,PCDH7
9839,SMG1P6
9840,KIAA1462
9841,CDKL5
9842,SVEP1
9843,VWDE
9844,SGMS1-AS1
9845,ANKRD18B
9846,IGFALS
9847,FRY
9848,ZNF221
9849,MAML3
9850,ZBTB37
9851,WDFY3
9852,TSHZ2
9853,DSEL
9854,ANKS1B
9855,HEG1
9856,SNX29
9857,ROBO1
9858,TMED7-TICAM2
9859,ITGA1
9860,C1RL-AS1
9861,VPS13C
9862,LRRC37A4P
9863,ADAM20P1
9864,SLITRK5
9865,CCDC15
9866,HECW1
9867,TAS1R3
9868,LOC284930
9869,VPS13A
9870,AMOTL1
9871,DOCK10
9872,NUTM2G
9873,C14ORF37
9874,MTRNR2L8
9875,LINC01296
9876,PMS2P9
9877,NOP14-AS1
9878,CELSR2
9879,CSPG4
9880,FOXO3B
9881,PLCE1
9882,CTTNBP2
9883,MYOF
9884,DOCK4
9885,PLXNA2
9886,BMPR2
9887,ANKRD33B
9888,LOC202181
9889,C15ORF39
9890,B3GALT6
9891,CHST3
9892,ZBTB20
9893,ANKRD36C
9894,PWARSN
9895,FBN2
9896,XYLT1
9897,ZNF573
9898,C5ORF42
9899,REV3L
9900,LINC01465
9901,SASH1
9902,LOC101928841
9903,SFT2D2
9904,ZNFX1
9905,COL6A4P1
9906,TMEM75
9907,BTBD8
9908,CNNM2
9909,FBXL19-AS1
9910,SMCR8
9911,ZNF70
9912,ZKSCAN2
9913,TULP4
9914,FOXP2
9915,DLSTP1
9916,ARHGEF28
9917,ABL2
9918,STXBP5
9919,INSR
9920,PWAR5
9921,KIAA1549
9922,ADAM20
9923,KIAA0100
9924,MBD5
9925,LIMCH1
9926,LOC101928728
9927,ZNF792
9928,SH3PXD2B
9929,C9ORF172
9930,ZSCAN20
9931,EPG5
9932,CELSR3
9933,WDR44
9934,ZC3H12C
9935,ZNF14
9936,ATP11A
9937,ANKRD18CP
9938,CLIP1
9939,UHRF1BP1
9940,LINC00638
9941,SNAI3
9942,AFF4
9943,PCDHB12
9944,DMXL1
9945,PCDHGB7
9946,SDK1
9947,ZFYVE26
9948,CACHD1
9949,ARHGAP42
9950,C5ORF17
9951,RAB43
9952,DGKH
9953,KIAA1958
9954,WDR7
9955,ZNF236
9956,HIVEP3
9957,ZNF891
9958,THRIL
9959,DOCK9
9960,DMXL2
9961,ZNF142
9962,PCDHGA10
9963,FGD6
9964,ANKRD36
9965,ARAP2
9966,CCDC88C
9967,SCAPER
9968,CREBRF
9969,TGFBR3
9970,RFX7
9971,FGD4
9972,LINC00659
9973,TEX2
9974,ERCC6L2
9975,ADAMTS5
9976,PCDH1
9977,CEP295
9978,ATP8B1
9979,TMTC1
9980,FAM83G
9981,NHS
9982,ADAMTS15
9983,HEATR5A
9984,C3
9985,ZZEF1
9986,AAK1
9987,PRICKLE1
9988,MAGI3
9989,TBC1D16
9990,AFF3
9991,BTN2A3P
9992,ARFGEF1
9993,CCDC57
9994,SPTLC2
9995,ABHD2
9996,EML1
9997,TTLL7
9998,SMG1P2
9999,ULK4
10000,KIAA1919
10001,ZBTB41
10002,ZKSCAN1
10003,ATP8A1
10004,F2RL3
10005,FAM129A
10006,NCR3LG1
10007,TOP1P1
10008,SPG11
10009,WNK2
10010,NEU3
10011,ICE1
10012,TANC1
10013,KIF24
10014,RFX3
10015,TNS1
10016,PLXDC2
10017,EMBP1
10018,RNF216
10019,AHCTF1P1
10020,EXPH5
10021,SH3D19
10022,FBN1
10023,GPRIN1
10024,ATP13A3
10025,EXOC6B
10026,TNRC6C
10027,CLIP2
10028,ITSN1
10029,FANCM
10030,TRERF1
10031,CLEC16A
10032,DIEXF
10033,MYLK
10034,TANGO6
10035,BICC1
10036,ZNF628
10037,MACROD2
10038,SBF2
10039,ZNF516
10040,RAPGEF2
10041,ATAD2B
10042,DENND5B
10043,LOC101928279
10044,FLRT1
10045,METTL12
10046,KIAA1024
10047,PRRT3
10048,NEO1
10049,RBM20
10050,SLC7A5P2
10051,PRTG
10052,ZNF675
10053,SGMS2
10054,ANKRD26
10055,FUT10
10056,HSPG2
10057,USP38
10058,DAG1
10059,ATP7B
10060,FIGN
10061,ZNF430
10062,LOC283922
10063,ZNF490
10064,PDE3B
10065,PDE3A
10066,OPHN1
10067,BNC2
10068,ZNF808
10069,TPPP
10070,ZNF704
10071,SLC45A4
10072,STARD13
10073,ANKRD44
10074,TBC1D9
10075,PALB2
10076,FNIP2
10077,FBXL4
10078,DAGLA
10079,ZNF721
10080,PCDHB13
10081,BEND3P3
10082,PODXL
10083,PANK3
10084,PCSK5
10085,ZNF865
10086,ZNF714
10087,ASAP2
10088,MTHFR
10089,STOX2
10090,ZNF8
10091,DNAJC6
10092,FANCB
10093,UFSP1
10094,SPG20
10095,NR4A3
10096,PARP4
10097,CDC42BPA
10098,PHLPP2
10099,LRRC8B
10100,ADAM22
10101,OLFML2B
10102,ZNRF3
10103,ADNP2
10104,RNF150
10105,ZNF35
10106,ZNF555
10107,RN7SL3
10108,FHDC1
10109,ZCCHC14
10110,KIF26A
10111,CLCN5
10112,WWC2
10113,COL5A1
10114,RTTN
10115,ARHGAP28
10116,ZNF417
10117,GNA12
10118,ARHGAP31
10119,SLC24A1
10120,KIAA2026
10121,JAG1
10122,SYNRG
10123,SLC5A3
10124,LRRC37B
10125,KIAA0513
10126,DIXDC1
10127,LINC01347
10128,ZXDA
10129,CHSY1
10130,LOC100288069
10131,TMTC2
10132,PSME4
10133,ZNF571
10134,ZNF615
10135,ZNF100
10136,SV2B
10137,UTP14C
10138,ST3GAL2
10139,H6PD
10140,KIAA0232
10141,LINC01108
10142,UNC13B
10143,ST3GAL1
10144,CLCN4
10145,AKNA
10146,JADE2
10147,ZNF445
10148,LINC00842
10149,KDM7A
10150,RAPGEF5
10151,NTN3
10152,TTC21B
10153,CPEB3
10154,INPP4A
10155,ZNF473
10156,GPAM
10157,HIPK1
10158,CDON
10159,FZD7
10160,MIATNB
10161,LRP8
10162,KIAA1324L
10163,SSR4P1
10164,RAB11FIP4
10165,TCP11L1
10166,PTGFRN
10167,TCP11L2
10168,GREB1
10169,LINC01572
10170,ZNF623
10171,ASAP1
10172,ERCC4
10173,MIRLET7BHG
10174,DENND1B
10175,LONRF3
10176,SFMBT2
10177,DTX4
10178,SNPH
10179,WDR88
10180,REPS2
10181,SH3GL1P1
10182,FAM169A
10183,ZBTB40
10184,SEL1L3
10185,TSHZ1
10186,THADA
10187,KIAA0825
10188,SPRY1
10189,XPR1
10190,GABRQ
10191,ATP10D
10192,ANKRD12
10193,BAHCC1
10194,SPON2
10195,RNASEL
10196,KIAA1161
10197,ANO4
10198,ZCCHC6
10199,ATG2A
10200,NHSL1
10201,SCFD2
10202,ARHGAP11B
10203,TRMT10A
10204,MIPOL1
10205,IPP
10206,ZW10
10207,ZNF273
10208,PTPRS
10209,ADAMTS3
10210,EXTL3
10211,TLE4
10212,LMLN
10213,DISP2
10214,GREB1L
10215,TRMT44
10216,ZCCHC24
10217,CSF1
10218,GNAZ
10219,ZNF319
10220,GPR158
10221,SYNM
10222,SYNJ2
10223,ZNF765
10224,ZNF275
10225,SLC7A1
10226,MEGF8
10227,FAXDC2
10228,EPHB2
10229,KIRREL
10230,PTPRJ
10231,LOC100287042
10232,GNPTAB
10233,SEC14L1
10234,ZNF805
10235,ZC3H6
10236,LRIG3
10237,SZT2
10238,ZNF611
10239,SOBP
10240,CYP2T1P
10241,LINC00630
10242,RNF111
10243,ZC3H7B
10244,SCAND2P
10245,DENND5A
10246,GPR135
10247,FAM186B
10248,ZNF862
10249,LMBRD2
10250,PDE4D
10251,DSTYK
10252,SETD1B
10253,NR1D2
10254,SPPL2A
10255,ARHGEF10
10256,NUAK2
10257,DDHD1
10258,SH3PXD2A
10259,PLEKHM1
10260,FZD10-AS1
10261,COL15A1
10262,SDC2
10263,SNX19
10264,KIF15
10265,ZNF699
10266,LOC90784
10267,SNRK
10268,ATP6V0A4
10269,MCF2L
10270,PPRC1
10271,PCDHB14
10272,SLC44A1
10273,KIAA0586
10274,TARSL2
10275,FIRRE
10276,ZSWIM5
10277,TMEM140
10278,MFSD6
10279,NFIL3
10280,SNX25
10281,CACNA1H
10282,RSC1A1
10283,ZNF772
10284,NBPF3
10285,ARHGEF40
10286,COG8
10287,TUBGCP5
10288,KCNK5
10289,ZNF786
10290,ZNF702P
10291,CENPBD1
10292,ZNF567
10293,GPR157
10294,USP6NL
10295,MITF
10296,TRAPPC11
10297,TIGD5
10298,SP4
10299,AMIGO1
10300,CACNA1D
10301,NTSR1
10302,MAMDC2
10303,FOSL2
10304,ITCH
10305,BTBD7
10306,FICD
10307,DEPDC5
10308,MMS22L
10309,CDK5R1
10310,ANKRD36BP1
10311,ZNF431
10312,PPP2R2C
10313,ANO2
10314,TTLL4
10315,LARS2
10316,KANK4
10317,PHKA1
10318,TUG1
10319,LDOC1L
10320,JAKMIP3
10321,NTN1
10322,TASP1
10323,PDE9A
10324,PLXND1
10325,CENPI
10326,KANSL1
10327,BTN2A1
10328,CCDC80
10329,FAM53A
10330,PTK2B
10331,MIER3
10332,FAM110B
10333,DISP1
10334,SUSD1
10335,SNAI3-AS1
10336,MTMR12
10337,PTGER4
10338,SCGB1B2P
10339,RIBC2
10340,MOCOS
10341,NKD1
10342,FAM171A1
10343,ADCY3
10344,OTUD7B
10345,ADAT1
10346,FNBP1
10347,LRRC37A2
10348,LINC01128
10349,TRAK1
10350,PASD1
10351,CSF1R
10352,GMDS-AS1
10353,CORO2A
10354,NELL2
10355,ZNF12
10356,FAM117B
10357,NRG2
10358,TLR3
10359,TRIB1
10360,TVP23C-CDRT4
10361,TPST1
10362,MAMLD1
10363,ARHGEF18
10364,BHLHE40
10365,CCDC7
10366,SWAP70
10367,TEF
10368,LRP12
10369,ACVR2B
10370,WASF3
10371,CREBZF
10372,HS6ST1
10373,KLF13
10374,ETNK1
10375,PRKD3
10376,MTR
10377,MTMR3
10378,UBE3C
10379,WDR47
10380,SLC16A13
10381,TIMELESS
10382,OTUD7A
10383,ANKIB1
10384,ZNF697
10385,KIAA0556
10386,ORAI2
10387,KIAA0319L
10388,ONECUT2
10389,ZNF200
10390,ZNF507
10391,RPS6KA2
10392,ATP9B
10393,ZXDC
10394,LRFN3
10395,GOLGA1
10396,MAST2
10397,MKX
10398,ZBTB42
10399,TRAK2
10400,TXNRD3
10401,FMNL2
10402,MBTPS2
10403,DPYD
10404,SLC2A13
10405,WDR19
10406,PDGFRB
10407,CHST11
10408,TTPAL
10409,WHAMMP1
10410,TATDN2
10411,DHX32
10412,GALK2
10413,PHKB
10414,PKD1P1
10415,FAM135A
10416,LDLRAD4
10417,ZNF678
10418,ABR
10419,DSE
10420,NRBP1
10421,KLHL21
10422,FAM78A
10423,FZD5
10424,WBP1L
10425,TDRD9
10426,PRDM11
10427,BMF
10428,SERINC5
10429,BBS9
10430,HERC2P3
10431,ZNF329
10432,PGBD5
10433,TRAM2
10434,GARNL3
10435,RASGEF1B
10436,FAM53B
10437,HIST1H3F
10438,HIST1H3D
10439,HIST1H2BF
10440,HIST1H2AK
10441,PCNX
10442,HIST1H3H
10443,FAM179B
10444,LINC00087
10445,RGL1
10446,ICOSLG
10447,PLEKHM1P
10448,PVRL3
10449,TNC
10450,FLJ45950
10451,ZNF724P
10452,RNR1
10453,KCNG3
10454,CHSY3
10455,MPDZ
10456,MAGI1
10457,LRRC37A
10458,LRP4
10459,CHD5
10460,GRIK2
10461,PKD1
10462,NBPF8
10463,GUSBP1
10464,SRGAP3
10465,LOC728323
10466,POLQ
10467,LOC644961
10468,USP31
10469,GAB1
10470,PCNXL4
10471,MBP
10472,RLF
10473,ARHGAP10
10474,SNX30
10475,AKAP2
10476,C4A
10477,HK2
10478,GPR125
10479,FAM73A
10480,HRH1
10481,TAF4B
10482,FTX
10483,SLC23A2
10484,ARSB
10485,STK38L
10486,PTS
10487,DPP7
10488,PFKFB3
10489,MCAM
10490,IGKV2D-40
10491,ALDOC
10492,FTH1
10493,IER3IP1
10494,ATP5J
10495,EPHX1
10496,RRAS
10497,SLC12A7
10498,SIGMAR1
10499,ELMO2
10500,SLC38A2
10501,NDUFB11
10502,IGKC
10503,SLC16A3
10504,CD97
10505,LPCAT3
10506,PTGS1
10507,PSAT1
10508,LCLAT1
10509,SCAMP3
10510,FAM162A
10511,SYPL1
10512,GOLM1
10513,DDR1
10514,MRPL37
10515,ATL2
10516,PIK3C2G
10517,PODXL2
10518,ZNF804A
10519,MICALL2
10520,ALPI
10521,IGHG1
10522,EBP
10523,RAB34
10524,IARS2
10525,FBXO5
10526,TBC1D2B
10527,TEX14
10528,AIDA
10529,HBM
10530,NHSL2
10531,TTBK1
10532,THAP5
10533,HSP90AB3P
10534,PLAUR
10535,FOLR1
10536,SBSN
10537,NDUFAB1
10538,PPIAL4B
10539,HSP90AA4P
10540,HKDC1
10541,MTX3
10542,C1ORF194
10543,NEGR1
10544,RAP1BL
10545,EIF5AL1
10546,HSP90AB4P
10547,FAM149B1
10548,ATOX1
10549,RBMXL3
10550,NLRP13
10551,IGHV3-23
10552,HHLA1
10553,OXNAD1
10554,ABCA13
10555,ABHD12B
10556,MALT1
10557,LAMA2
10558,AK9
10559,TG
10560,LONRF2
10561,EXOC3L4
10562,GEN1
10563,TNFRSF21
10564,XDH
10565,ARHGEF6
10566,ZBP1
10567,TRPC1
10568,PADI1
10569,ATP2B3
10570,AMH
10571,MICAL1
10572,MFSD9
10573,ACCS
10574,FAM109B
10575,SLC32A1
10576,TTLL6
10577,ELL2
10578,BNIP3L
10579,RNASET2
10580,HEPACAM
10581,MYOC
10582,ERVFC1-1
10583,RFX5
10584,BDKRB2
10585,SLC15A4
10586,GALK1
10587,C14ORF79
10588,ATXN7L2
10589,NANP
10590,CD200R1L
10591,PTCD2
10592,BEX2
10593,NDNF
10594,GAREML
10595,TTC22
10596,GPX4
10597,CLCN1
10598,DNAJC18
10599,MSLNL
10600,PAX1
10601,IDUA
10602,SPEG
10603,NUMBL
10604,KIAA1522
10605,SPRYD3
10606,WASF1
10607,GIT2
10608,KIF5A
10609,SH3RF3
10610,C2ORF49
10611,SHB
10612,GRID2IP
10613,PTOV1
10614,PLCH1
10615,SHROOM1
10616,PFKFB4
10617,PLEKHA3
10618,FAM117A
10619,SPIRE2
10620,GPBP1L1
10621,CYTH1
10622,FOXO4
10623,RHPN2
10624,MARK1
10625,RIMS3
10626,RADIL
10627,HPCAL1
10628,ST5
10629,C21ORF2
10630,FRMD4A
10631,LPIN3
10632,PACS2
10633,VASH2
10634,PARP8
10635,FBXO45
10636,USP21
10637,KIAA0226
10638,INPP5E
10639,GLCCI1
10640,CDK18
10641,CCDC174
10642,KRT4
10643,LYZ
10644,ZG16B
10645,KCTD13
10646,MT2A
10647,MYBPC1
10648,ZNHIT6
10649,PHO
10650,RFXAP
10651,MAGOH2P
10652,KRT71
10653,SPIN2A
10654,ZNF426
10655,TM7SF2
10656,HOXB13
10657,MTTP
10658,SUPT6
10659,MB21D2
10660,ZFP687
10661,LIMS1
10662,GPI1
10663,CUBN
10664,DHRS7B
10665,D2WSU81E
10666,IGKV3-4
10667,ZFP516
10668,ZFP326
10669,HBB-Y
10670,DAB2
10671,SUPT5
10672,IGHV6-6
10673,SUPT16
10674,MYL3
10675,IGKV1-117
10676,IGHMAC38.205.12
10677,GLT25D1
10678,NID2
10679,IGHG2A
10680,NID1
10681,LAMA1
10682,D19BWG1357E
10683,FMNL3
10684,PRUNE
10685,UMPS
10686,LYPLA1
10687,CBWD1
10688,2410016O06RIK
10689,DUSP3
10690,CPNE6
10691,ZSCAN26
10692,DCAKD
10693,PEG3
10694,STS
10695,HSD17B11
10696,NDST4
10697,PPM1F
10698,SRP54A
10699,CACNB4
10700,CHL1
10701,SNX12
10702,TMEM11
10703,GUCY2E
10704,XIRP2
10705,MZT2
10706,HEATR3
10707,GOLPH3
10708,ATP8
10709,ATP6V1H
10710,TSEN15
10711,TXN1
10712,LGMN
10713,ORMDL1
10714,TBC1D31
10715,TMEM14C
10716,NXN
10717,SFTPD
10718,IGLC2
10719,RHEBL1
10720,EPS8L2
10721,COX6C
10722,CTPS
10723,9030624J02RIK
10724,KIF17
10725,HCN3
10726,CBLB
10727,UNC45B
10728,IGKV14-111
10729,PZP
10730,IGKV4-55
10731,SLC35G1
10732,MDGA1
10733,E430025E21RIK
10734,GZMF
10735,FTL1
10736,IGK-V28
10737,LOC433053
10738,IGKV12-47
10739,GLDC
10740,TBC1D17
10741,C330027C09RIK
10742,AS3MT
10743,ATP6V0C
10744,THOP1
10745,CAPN6
10746,PLGRKT
10747,IGHVHS107.A3.106
10748,CE9
10749,LOC238440
10750,IGH-VS107
10751,RAB31
10752,ATP5K
10753,TBC1D15
10754,IGKV12-41
10755,ARL8B
10756,IGH-VJ558
10757,IGKV12-44
10758,EHD1
10759,FABP3
10760,IGH-VX24
10761,EML2
10762,TIPRL
10763,IGHV3-6
10764,RSA1
10765,APPBP2
10766,RNU4-1
10767,TNKS2
10768,SLC39A3
10769,FAM161A
10770,MTURN
10771,CNKSR3
10772,NIF3L1
10773,ZXDB
10774,PUS10
10775,OSK
10776,IGSF9B
10777,BLK
10778,C11ORF31
10779,KCNH1
10780,KCNK3
10781,ATG4B
10782,VIPAS39
10783,CAMKK1
10784,DENND1A
10785,TBC1D22A
10786,DDIT4
10787,C11ORF68
10788,HBA2
10789,IDH3B
10790,IGLC1
10791,ITM2C
10792,MMAB
10793,SLC20A1
10794,PROSER1
10795,GYG2
10796,SERPINB7
10797,CTSH
10798,KCNIP4
10799,DNAJC5
10800,REXO2
10801,NFU1
10802,MAGEC1
10803,CFAP43
10804,CAV3
10805,CST9L
10806,CTDNEP1
10807,SRD5A1
10808,ERMN
10809,MAGIX
10810,C14ORF183
10811,NCF1C
10812,NDUFAF7
10813,RASGEF1C
10814,MKRN4P
10815,NSMF
10816,FIGNL2
10817,DCAF8L1
10818,ZNF839
10819,PCDHGA3
10820,UNC5D
10821,FAM184A
10822,USP40
10823,MROH7
10824,CADPS
10825,COL27A1
10826,SPTBN5
10827,CAMK4
10828,ANPEP
10829,SH3BP2
10830,LIX1L
10831,CD46
10832,ACYP1
10833,ZNF706
10834,CD164
10835,FMN1
10836,KDM4D
10837,RMDN2
10838,PLEKHO2
10839,DMRTB1
10840,BFAR
10841,TM4SF1
10842,NLRP12
10843,DPY19L3
10844,CCNO
10845,TUBA4B
10846,EDRF1
10847,GABRB1
10848,AMT
10849,EME1
10850,NMI
10851,TRIM38
10852,FDPS
10853,RNF207
10854,CD207
10855,TBCE
10856,C6ORF106
10857,ZNF703
10858,NFS1
10859,RNF25
10860,GLIPR1
10861,GMPPA
10862,MLLT11
10863,EIF2AK1
10864,SKA2
10865,TUBG2
10866,ATAD1
10867,CENPO
10868,L7RN6
10869,DPP3
10870,EFHC2
10871,SNRNP35
10872,TNNC1
10873,PCBP4
10874,COLEC12
10875,CEMIP
10876,FAM3D
10877,EIF2D
10878,TIGD7
10879,ZNF544
10880,DENND1C
10881,ESRP2
10882,GIF
10883,WDR87
10884,ASRGL1
10885,FNIP1
10886,AASDH
10887,MAP2K7
10888,RBM41
10889,TTC19
10890,MIB2
10891,PLEKHH2
10892,ACP6
10893,FBLN1
10894,GSTCD
10895,IPCEF1
10896,HK3
10897,ZNF280C
10898,PLP1
10899,ACD
10900,C3ORF38
10901,FHIT
10902,TSNAXIP1
10903,BBS5
10904,FEZ2
10905,DYNLT1B
10906,MAST4
10907,PRPS1L1
10908,CCDC168
10909,SYT4
10910,C11ORF49
10911,TRIML2
10912,SLC35B2
10913,EID2
10914,ITPA
10915,MRPS30
10916,RNASEH2A
10917,TSEN34
10918,CKIIBETA
10919,POLO
10920,CG12985
10921,ERGIC53
10922,PK17E
10923,RHEA
10924,NUDT18
10925,XBP1
10926,TDG
10927,NGG1
10928,SGK3
10929,TUBB1
10930,TCF7L1
10931,BLOC1S1
10932,ZSWIM8
10933,PREP
10934,ME2
10935,TGM3
10936,ANIB1
10937,ALKBH7
10938,DNAH2
10939,NOS3
10940,HHIP
10941,RCOR2
10942,FKBPL
10943,ZDHHC21
10944,ZDHHC7
10945,POLR2F
10946,POLR2J
10947,MIR4435-1HG
10948,HIST1H2BE
10949,HIST1H2BI
10950,ANGPTL4
10951,KLK5
10952,PPP2R3A
10953,ZNF182
10954,APITD1-CORT
10955,HOXD9
10956,NCAPG2
10957,DRNL
10958,PPP1R14C
10959,PGK2
10960,WDR45
10961,SIGLEC10
10962,PNMT
10963,CNDP1
10964,DCAF5
10965,MYH6
10966,CNTN2
10967,NSP8AB
10968,SFR1
10969,SNAPIN
10970,ARHGEF15
10971,SCARNA23
10972,SCARNA6
10973,SNORA10
10974,SNORA11D
10975,SNORA16A
10976,SNORA80E
10977,SNORA53
10978,SNORA54
10979,SNORA5C
10980,SNORA76C
10981,SNORA77
10982,SNORA78
10983,SNORA79
10984,SNORA80A
10985,SNORD104
10986,SNORD12C
10987,SNORD13
10988,SNORD14C
10989,SNORD14D
10990,SNORD17
10991,SNORD23
10992,SNORD33
10993,SNORD34
10994,SNORD35A
10995,SNORD36C
10996,SNORD38A
10997,SNORD3A
10998,SNORD3B-1
10999,SNORD59A
11000,SNORD60
11001,SNORD62A
11002,SNORD62B
11003,SNORD8
11004,SNORD88B
11005,SCARNA10
11006,SCARNA13
11007,SNORA73B
11008,SNORA74A
11009,PGLYRP3
11010,PIDD1
11011,SLC4A2
11012,CLIC3
11013,KRT77
11014,PYL12
11015,PYL6
11016,YIF1A
11017,PLIN2
11018,ABCC2
11019,TOR1AIP2
11020,SLC26A2
11021,S1PR3
11022,SLC39A14
11023,RHBDD3
11024,LDLRAP1
11025,TMED8
11026,AGFG2
11027,PCDH9
11028,BET1L
11029,ZDHHC3
11030,GULP1
11031,RAB8B
11032,ZDHHC13
11033,PI4K2B
11034,PI4K2A
11035,MFF
11036,GOPC
11037,ODF2L
11038,NCEH1
11039,CYP4F11
11040,HOOK3
11041,LYRM7
11042,EBAG9
11043,MGME1
11044,SCAMP1
11045,TM9SF4
11046,ARMC10
11047,ATPAF1
11048,EFCAB3
11049,ISCA1
11050,LRRC57
11051,MARC2
11052,OCIAD1
11053,PEX11B
11054,RABAC1
11055,SALL2
11056,ACAD11
11057,AFTPH
11058,ARHGEF9
11059,ATXN7L3
11060,CCDC50
11061,CEP83
11062,CEPT1
11063,CNOT6
11064,CSNK1G2
11065,CTNND2
11066,CUEDC1
11067,C12ORF43
11068,CXXC4
11069,CXXC5
11070,ELOVL1
11071,FAM102A
11072,FLYWCH1
11073,GIPC2
11074,GTF2H2C
11075,HMG20B
11076,HOMER3
11077,IGFBP5
11078,IPMK
11079,MACC1
11080,MPP7
11081,NBPF26
11082,NET1
11083,PDCD7
11084,PPP3CC
11085,PTRH1
11086,RBFA
11087,REPS1
11088,SCOC
11089,SLC39A11
11090,SUMO4
11091,SUPT7L
11092,TAF1L
11093,TFAP2D
11094,C15ORF27
11095,WHAMM
11096,ZNF385A
11097,SLC35F6
11098,SPRR2A
11099,PDZK1
11100,CNEP1R1
11101,COX6A1
11102,ECT2L
11103,FAM110A
11104,GGNBP2
11105,GTF2H3
11106,HLA-G
11107,IFRD1
11108,METTL18
11109,MGAT1
11110,ND5
11111,NDUFB3
11112,NDUFB9
11113,NDUFS4
11114,NTHL1
11115,PCDHB7
11116,PIGG
11117,PPAP2C
11118,RAB22A
11119,SDC4
11120,SYT7
11121,TEKT5
11122,ULBP2
11123,UXS1
11124,ZNF277
11125,ZNF767P
11126,APOH
11127,CGREF1
11128,C1ORF21
11129,GORAB
11130,PPAPDC2
11131,RNF121
11132,TBX2
11133,ORAI1
11134,C17ORF75
11135,COMMD7
11136,ISCA2
11137,SFT2D3
11138,FUNDC2
11139,SNX5
11140,SIKE1
11141,PCYT1B
11142,CCDC186
11143,RUFY3
11144,SH3GL3
11145,ARL6IP1
11146,REEP6
11147,GPER1
11148,CT45A10
11149,MSX2
11150,NT5C2
11151,POMGNT2
11152,LCE1C
11153,LCE2B
11154,QPRT
